ID,Timestamp,ชั้น,เบอร์,หมวดงาน,หัวข้อ,ไฟล์,URL,สถานที่,Dynamic Fields,Combination,,,,
1758081147959-u5tffodod,17/9/2568 10:52:27,-,C18,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C18-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-09-17T03-52-22-018Z.jpg,https://drive.google.com/file/d/1xnUS_DNyvhj0a-4R_X0z56V4RDmE7r37/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C18"",""ชั้น"":""ชั้น .1"",""Gridline"":""G/18""}",,,,,
1758264249513-q7a4bnu76,19/9/2568 13:44:09,-,C9,งานเสา,รูปแสดงการตรวจSLUMP,--C9-รูปแสดงการตรวจSLUMP-2025-09-19T06-44-05-181Z.jpg,https://drive.google.com/file/d/1OD929TNoQUrF0kJ-Cazy36Gz-yDFDiHK/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C9"",""ชั้น"":""ชั้น .1"",""Gridline"":""X/12""}",,,,,
1758264258241-6q7ivaufd,19/9/2568 13:44:18,-,C9,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C9-รูปแสดงบิลปูนคอนกรีต-2025-09-19T06-44-13-778Z.jpg,https://drive.google.com/file/d/1h2YVCwMiglXgI8JKpbww3ReYSz8gQs1H/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C9"",""ชั้น"":""ชั้น .1"",""Gridline"":""X/12""}",,,,,
1758264538909-0ti6k8u9g,19/9/2568 13:48:58,-,C9,งานเสา,รูปแสดงการตรวจSLUMP,--C9-รูปแสดงการตรวจSLUMP-2025-09-19T06-48-54-068Z.jpg,https://drive.google.com/file/d/1P2sTjQnAGTi4CvMSEfnjZv2lbNwIYxfb/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C9"",""ชั้น"":""ชั้น .1"",""Gridline"":""X/12""}",,,,,
1758264547925-46czvwh9z,19/9/2568 13:49:07,-,C9,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C9-รูปแสดงบิลปูนคอนกรีต-2025-09-19T06-49-02-455Z.jpg,https://drive.google.com/file/d/1w5IyROJ2-VS8kQCANKlNzCAdZmMvieGf/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C9"",""ชั้น"":""ชั้น .1"",""Gridline"":""X/12""}",,,,,
1758264557668-4qmctkpfs,19/9/2568 13:49:17,-,C9,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C9-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-09-19T06-49-11-245Z.jpg,https://drive.google.com/file/d/1LASwKTIGRLkFBAYbHnYD56o-PvwLzXMJ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C9"",""ชั้น"":""ชั้น .1"",""Gridline"":""X/12""}",,,,,
1758266726871-ykyrseqo9,19/9/2568 14:25:26,-,C29,งานเสา,รูปแสดงการตรวจSLUMP,--C29-รูปแสดงการตรวจSLUMP-2025-09-19T07-25-22-369Z.jpg,https://drive.google.com/file/d/1ifROwy_Bq6OCjGaGfA_hjAwpOxIsedHR/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น .1"",""Gridline"":""T/12""}",,,,,
1758266735644-uyn1bs13x,19/9/2568 14:25:35,-,C29,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C29-รูปแสดงบิลปูนคอนกรีต-2025-09-19T07-25-31-060Z.jpg,https://drive.google.com/file/d/1mjeMFcEWlcy1CKEApZ9IAKepF08Bcjim/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น .1"",""Gridline"":""T/12""}",,,,,
1758266744148-0k7qhhesg,19/9/2568 14:25:44,-,C29,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C29-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-09-19T07-25-39-025Z.jpg,https://drive.google.com/file/d/1wZXvBQTUooe0SlATnwNjhedvVNEorLF3/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น .1"",""Gridline"":""T/12""}",,,,,
1758266752029-fgxswv73e,19/9/2568 14:25:52,-,C29,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C29-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-09-19T07-25-47-486Z.jpg,https://drive.google.com/file/d/1zDIUVVQBFoJk7bw6zBAh8K7eF1bGnl2w/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น .1"",""Gridline"":""T/12""}",,,,,
1758266761719-4n4d8an1s,19/9/2568 14:26:01,-,C29,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C29-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-09-19T07-25-55-406Z.jpg,https://drive.google.com/file/d/174eiJMvOgHrAxDy5eIdUHTKeY_3w1Lzo/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น .1"",""Gridline"":""T/12""}",,,,,
1758266770475-l63cbdx8t,19/9/2568 14:26:10,-,C29,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C29-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-09-19T07-26-05-593Z.jpg,https://drive.google.com/file/d/1rqAdP4Pb-BqpW66B-2yYVvDhKj216rAe/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น .1"",""Gridline"":""T/12""}",,,,,
1758266778418-0etp2ji8u,19/9/2568 14:26:18,-,C29,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C29-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-09-19T07-26-13-958Z.jpg,https://drive.google.com/file/d/18GAQ6tc96YViKjzb4HhxeSusz50Ec8rT/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น .1"",""Gridline"":""T/12""}",,,,,
1758266786270-k66yzn6jw,19/9/2568 14:26:26,-,C29,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C29-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-09-19T07-26-21-724Z.jpg,https://drive.google.com/file/d/1CEnvWNi6aPmh6FN7z8tn740r7S6B9Zmh/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น .1"",""Gridline"":""T/12""}",,,,,
1758267078634-iiebsizze,19/9/2568 14:31:18,-,C29,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C29-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-09-19T07-31-14-087Z.jpg,https://drive.google.com/file/d/1dM2PgQ4QOqb3FGSGt0NFj3QJcjlJNIIb/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น .1"",""Gridline"":""T/12""}",,,,,
1758267156185-y0qlyw7cy,19/9/2568 14:32:36,-,C9,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C9-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-09-19T07-32-31-487Z.jpg,https://drive.google.com/file/d/1errgcDkMuDXu7Ec2epuFqFY54u4WLlvV/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C9"",""ชั้น"":""ชั้น .1"",""Gridline"":""X/12""}",,,,,
1758267420618-n3aq95rko,19/9/2568 14:37:00,-,C34,งานเสา,รูปแสดงการตรวจSLUMP,--C34-รูปแสดงการตรวจSLUMP-2025-09-19T07-36-56-147Z.jpg,https://drive.google.com/file/d/10jtAi8Bs6Lb-EWB1x4fbFW43cqg0T-qK/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น .1"",""Gridline"":""X/16""}",,,,,
1758267428186-fdokkoi53,19/9/2568 14:37:08,-,C34,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C34-รูปแสดงบิลปูนคอนกรีต-2025-09-19T07-37-03-875Z.jpg,https://drive.google.com/file/d/1dejHZ5EHnq_yCxbm1XFRgle1mPDlrp-Y/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น .1"",""Gridline"":""X/16""}",,,,,
1758267436224-peno8qyit,19/9/2568 14:37:16,-,C34,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C34-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-09-19T07-37-11-335Z.jpg,https://drive.google.com/file/d/1ds5-D3KExJBWmS1nhSNdahKfDjsGV7UB/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น .1"",""Gridline"":""X/16""}",,,,,
1758513927846-jq713bsbu,22/9/2568 11:05:27,-,C6,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C6-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-09-22T04-05-22-297Z.jpg,https://drive.google.com/file/d/1rUqRAIP6yjRoIPGqhWTdlSSN3TSrQm-3/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C6"",""ชั้น"":""ชั้น .1"",""Gridline"":""M/25""}",,,,,
1758513938382-ytbyyqczl,22/9/2568 11:05:38,-,C6,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C6-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-09-22T04-05-33-578Z.jpg,https://drive.google.com/file/d/18bOnp9fN3pO-QBXHmMWv5dFy2VxzeXYP/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C6"",""ชั้น"":""ชั้น .1"",""Gridline"":""M/25""}",,,,,
1758513947424-k5b8xjow6,22/9/2568 11:05:47,-,C6,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C6-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-09-22T04-05-42-406Z.jpg,https://drive.google.com/file/d/1U7_aSY6rs1xB5unNhlOsquOr0s_V5ChU/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C6"",""ชั้น"":""ชั้น .1"",""Gridline"":""M/25""}",,,,,
1758513955704-zc52j3qa3,22/9/2568 11:05:55,-,C6,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C6-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-09-22T04-05-51-176Z.jpg,https://drive.google.com/file/d/1MTbAe0DZAnDEIyemOPvNKNraIlmvuUix/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C6"",""ชั้น"":""ชั้น .1"",""Gridline"":""M/25""}",,,,,
1758513964319-fmqy6kr9g,22/9/2568 11:06:04,-,C6,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C6-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-09-22T04-05-59-453Z.jpg,https://drive.google.com/file/d/1ejC_d_RJndcuQwuEJFXctR4dHAI0JmDh/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C6"",""ชั้น"":""ชั้น .1"",""Gridline"":""M/25""}",,,,,
1758514096207-8gqg7y3gz,22/9/2568 11:08:16,-,C17,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C17-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-09-22T04-08-11-707Z.jpg,https://drive.google.com/file/d/1RAlnMZJlLdh42dWMHq1H3luWOh4Tu7_n/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C17"",""ชั้น"":""ชั้น .1"",""Gridline"":""J/24""}",,,,,
1758514104482-zn036dtku,22/9/2568 11:08:24,-,C17,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C17-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-09-22T04-08-19-844Z.jpg,https://drive.google.com/file/d/1Pq1SdLPKPBG0Ib0fBjorRibqkjWK_Xe-/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C17"",""ชั้น"":""ชั้น .1"",""Gridline"":""J/24""}",,,,,
1758514112300-6jdm4ilp4,22/9/2568 11:08:32,-,C17,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C17-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-09-22T04-08-27-957Z.jpg,https://drive.google.com/file/d/1K0h7Cariu7YLG6UO74dII3QafY75gZQQ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C17"",""ชั้น"":""ชั้น .1"",""Gridline"":""J/24""}",,,,,
1758514121239-r12fp6oer,22/9/2568 11:08:41,-,C17,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C17-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-09-22T04-08-36-494Z.jpg,https://drive.google.com/file/d/1-K-skff0lE9Hy-BxDM_KPDJifbwoJv6T/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C17"",""ชั้น"":""ชั้น .1"",""Gridline"":""J/24""}",,,,,
1758514129301-f9regg3qm,22/9/2568 11:08:49,-,C17,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C17-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-09-22T04-08-44-766Z.jpg,https://drive.google.com/file/d/1ObwnAUxTUu5945y7wDdsvr3E75vwTXtw/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C17"",""ชั้น"":""ชั้น .1"",""Gridline"":""J/24""}",,,,,
1758671731942-eyz2amku5,24/9/2568 06:55:31,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงภาพโดยรวมของเหล็กเสริมทั่วไปก่อนเทคอนกรีต SilpForm,--ชั้น 3B-4-รูปแสดงภาพโดยรวมของเหล็กเสริมทั่วไปก่อนเทคอนกรีต SilpForm-2025-09-23T23-55-25-270Z.jpg,https://drive.google.com/file/d/1QgqSUzV1h3rgIvVJ78fu-ZdcI7-aBo31/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671739395-kq6qpns16,24/9/2568 06:55:39,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงระยะเหล็กปลอกแนวนอนและเหล็กปลอกมุมผนัง,--ชั้น 3B-4-รูปแสดงระยะเหล็กปลอกแนวนอนและเหล็กปลอกมุมผนัง-2025-09-23T23-55-34-853Z.jpg,https://drive.google.com/file/d/1IAbRNXfEpQKYpc_c5nAQL5jRX6H8K-Ba/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671746246-tqzif8qjr,24/9/2568 06:55:46,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงการเสริมเหล็กมุมกำแพงที่มูมฉากในแนวนอน,--ชั้น 3B-4-รูปแสดงการเสริมเหล็กมุมกำแพงที่มูมฉากในแนวนอน-2025-09-23T23-55-41-882Z.jpg,https://drive.google.com/file/d/1KeVqZ1ORbTkb7XX73ete0VFwoF-c-N2v/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671755604-p70j3j5pa,24/9/2568 06:55:55,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงการเสริมเหล็กมุมกำแพงที่ตำแหน่ง3ทางในแนวนอน,--ชั้น 3B-4-รูปแสดงการเสริมเหล็กมุมกำแพงที่ตำแหน่ง3ทางในแนวนอน-2025-09-23T23-55-49-192Z.jpg,https://drive.google.com/file/d/1-43wuOynxmUQ3qd6UxHL2wnBr-lPVaZq/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671762579-pmrizvp8f,24/9/2568 06:56:02,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--ชั้น 3B-4-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-09-23T23-55-58-451Z.jpg,https://drive.google.com/file/d/1RjSwno-agq5N2xrSvZjVcuBwc00xBG0l/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671769555-pqreco6p9,24/9/2568 06:56:09,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงตำแหน่งเหล็กเสริมบริเวณBlockout ประตูลิฟต์,--ชั้น 3B-4-รูปแสดงตำแหน่งเหล็กเสริมบริเวณBlockout ประตูลิฟต์-2025-09-23T23-56-05-474Z.jpg,https://drive.google.com/file/d/1AGWn9jtCLJOsVMM9rxE_AiiPDVsTh3h3/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671776332-334ojs2w1,24/9/2568 06:56:16,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงขนาดความหนาที่ด้านบนผนังเป็นไปตามแบบ,--ชั้น 3B-4-รูปแสดงขนาดความหนาที่ด้านบนผนังเป็นไปตามแบบ-2025-09-23T23-56-11-919Z.jpg,https://drive.google.com/file/d/11zuBRCISSOza6NopYnlxECXp4EXac8eA/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671782968-3ofqq5hwr,24/9/2568 06:56:22,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงดิ่งของผนังของกำแพงที่จะเทกับผนังที่แล้วกับชั้นที่จะเทใหม่,--ชั้น 3B-4-รูปแสดงดิ่งของผนังของกำแพงที่จะเทกับผนังที่แล้วกับชั้นที่จะเทใหม่-2025-09-23T23-56-18-687Z.jpg,https://drive.google.com/file/d/1yEt2D3IBTceeqpvlC6JLR34KFzbXijFJ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671789484-fuazljlhj,24/9/2568 06:56:29,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงตรวจสอบกำลังอัดของคอนกรีตจากบิลปูนถูกต้องตามข้อกำหนด,--ชั้น 3B-4-รูปแสดงตรวจสอบกำลังอัดของคอนกรีตจากบิลปูนถูกต้องตามข้อกำหนด-2025-09-23T23-56-24-990Z.jpg,https://drive.google.com/file/d/1vrNC11RucZuEoBqALO8GFKusCK4W3xoV/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671795704-17sdzlxva,24/9/2568 06:56:35,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงการตรวจSLUMPคอนกรีตก่อนเทปูน,--ชั้น 3B-4-รูปแสดงการตรวจSLUMPคอนกรีตก่อนเทปูน-2025-09-23T23-56-31-688Z.jpg,https://drive.google.com/file/d/1IzNXZMbB68LbZVsZmSappbzcNgbRJ3Lc/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758671802221-pknl3vrfp,24/9/2568 06:56:42,-,ชั้น 3B-4,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงผิวคอนกรีตหลังเทคอนกรีต SilpForm จบรอบเทคอนกรีตต่อครั้ง,--ชั้น 3B-4-รูปแสดงผิวคอนกรีตหลังเทคอนกรีต SilpForm จบรอบเทคอนกรีตต่อครั้ง-2025-09-23T23-56-38-027Z.jpg,https://drive.google.com/file/d/1mZvEBVdY_XFuE1IRox7jvhPfu35N9XaE/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""ชั้น 3B-4""}",,,,,
1758677380465-y43a2nqu3,24/9/2568 08:29:40,-,Zone 2,งานพื้น,รูปแสดง การบ่มคอนกรีตหลังเทคอนกรีต,--Zone 2-รูปแสดง การบ่มคอนกรีตหลังเทคอนกรีต-2025-09-24T01-29-35-878Z.jpg,https://drive.google.com/file/d/1ujzLyb10C2HkgV2dQ34rp-hU8NlCUJe0/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""Zone"":""Zone 2"",""ชั้น"":""ชั้น 1"",""Gridline"":""-""}",,,,,
1758679356986-pxziah151,24/9/2568 09:02:36,-,2A-2B,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงภาพโดยรวมของเหล็กเสริมทั่วไปก่อนเทคอนกรีต SilpForm,--2A-2B-รูปแสดงภาพโดยรวมของเหล็กเสริมทั่วไปก่อนเทคอนกรีต SilpForm-2025-09-24T02-02-32-457Z.jpg,https://drive.google.com/file/d/1_-OL-Z70IwddWzU9UJyzAB2X9FvNLRFl/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""2A-2B""}",,,,,
1758679366113-ilfarwlu1,24/9/2568 09:02:46,-,2A-2B,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงระยะเหล็กปลอกแนวนอนและเหล็กปลอกมุมผนัง,--2A-2B-รูปแสดงระยะเหล็กปลอกแนวนอนและเหล็กปลอกมุมผนัง-2025-09-24T02-02-39-874Z.jpg,https://drive.google.com/file/d/1myzAOcy4r_DHgu3jYA22ZssEPQLTiW4w/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""2A-2B""}",,,,,
1758679372655-qdlhi3oz3,24/9/2568 09:02:52,-,2A-2B,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงการเสริมเหล็กมุมกำแพงที่มูมฉากในแนวนอน,--2A-2B-รูปแสดงการเสริมเหล็กมุมกำแพงที่มูมฉากในแนวนอน-2025-09-24T02-02-48-180Z.jpg,https://drive.google.com/file/d/1XUeh4eEu-Cnb3-3MfxKbxUOrcOngP81-/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""2A-2B""}",,,,,
1758679379224-ceti5ef52,24/9/2568 09:02:59,-,2A-2B,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงการเสริมเหล็กมุมกำแพงที่ตำแหน่ง3ทางในแนวนอน,--2A-2B-รูปแสดงการเสริมเหล็กมุมกำแพงที่ตำแหน่ง3ทางในแนวนอน-2025-09-24T02-02-54-705Z.jpg,https://drive.google.com/file/d/1BVEip3d1vUCiflP5SI0mnl9yqasrucHk/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""2A-2B""}",,,,,
1758679388188-ian01iub2,24/9/2568 09:03:08,-,2A-2B,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--2A-2B-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-09-24T02-03-01-303Z.jpg,https://drive.google.com/file/d/1rHHySinLzWhPmceSeO6o75wsLX04Adl7/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""2A-2B""}",,,,,
1758679396907-suricn3iu,24/9/2568 09:03:16,-,2A-2B,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงตำแหน่งเหล็กเสริมบริเวณBlockout ประตูลิฟต์,--2A-2B-รูปแสดงตำแหน่งเหล็กเสริมบริเวณBlockout ประตูลิฟต์-2025-09-24T02-03-10-457Z.jpg,https://drive.google.com/file/d/1v5CwELC0tOJRch4qH7BKd5ayzztlplSN/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""2A-2B""}",,,,,
1758679403782-u77p9t5hg,24/9/2568 09:03:23,-,2A-2B,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงขนาดความหนาที่ด้านบนผนังเป็นไปตามแบบ,--2A-2B-รูปแสดงขนาดความหนาที่ด้านบนผนังเป็นไปตามแบบ-2025-09-24T02-03-19-309Z.jpg,https://drive.google.com/file/d/1YiR7MjLDAwmV02D6XAtnxZyW6BW-xp83/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""2A-2B""}",,,,,
1758679410449-qkzdle0u9,24/9/2568 09:03:30,-,2A-2B,กำแพงลิฟต์และผนังบันได CORE ST-1,รูปแสดงดิ่งของผนังของกำแพงที่จะเทกับผนังที่แล้วกับชั้นที่จะเทใหม่,--2A-2B-รูปแสดงดิ่งของผนังของกำแพงที่จะเทกับผนังที่แล้วกับชั้นที่จะเทใหม่-2025-09-24T02-03-26-090Z.jpg,https://drive.google.com/file/d/13Fo0W7Ewdm_FaiNyseSYgZ6pKvjzT6vN/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""กำแพงลิฟต์และผนังบันได CORE ST-1เบอร์"":""2A-2B""}",,,,,
